:@computed_region_rxqg_mtj9,filed_date,record_id,zipcode,street_number,:@computed_region_ajp5_b2md,existing_use,:@computed_region_yftq_j783,:@computed_region_bh8s_q3mv,:@computed_region_uruc_drv6,block,:@computed_region_jx4q_fizf,permit_type_definition,:@computed_region_qgnn_b9vv,neighborhoods_analysis_boundaries,supervisor_district,plansets,estimated_cost,description,proposed_use,revised_cost,permit_creation_date,street_name,street_suffix,permit_number,status_date,status,number_of_existing_stories,:@computed_region_26cr_cadq,lot,number_of_proposed_stories,:@computed_region_6qbp_sg9q,permit_type,location_latitude,location_human_address,location_needs_recoding,location_longitude,existing_units,proposed_construction_type,permit_expiration_date,issued_date,existing_construction_type,existing_construction_type_description,proposed_construction_type_description,proposed_units,fire_only_permit,street_number_suffix,unit,structural_notification,site_permit,unit_suffix,completed_date
"1","2020-09-09T00:00:00.000","159835686855","94115","3122","30","apartments","13","29490","11","1006","9","otc alterations permit","8","Pacific Heights","2","0","1","administrative bpa #202007089779 to correct unit number from unit #3 to unit #1.(work is for unit #1)","apartments","1","2020-09-09T00:00:00.000","Sacramento","St","202009093755","2020-09-09T00:00:00.000","issued","4","6","011","4","102","8","37.78873897809581","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4445152430716","6","5","2021-01-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","6",,,,,,,
"1","2020-09-09T00:00:00.000","159837485349","94123","2970","30","1 family dwelling","13","57","11","0957","6","otc alterations permit","4","Pacific Heights","2","0","15700","sub basement bath (~8'x10') repair : new tile on 2 walls, replace plaster with sheet rock as needed. replace finishing. new shower value. all work in kind.","1 family dwelling","19000","2020-09-09T00:00:00.000","Broadway",,"202009093772","2020-09-09T00:00:00.000","filed","3","6","007","3","102","8","37.79317675219593","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44606109072328","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"11","2020-09-09T00:00:00.000","159836292713","94117","1059","3","1 family dwelling","15","29492","10","1217","8","otc alterations permit","4","Haight Ashbury","5","0","38000","kitchen & bath remodeling like for like, no structural work.","1 family dwelling","38000","2020-09-09T00:00:00.000","Oak","St","202009093758","2020-09-09T00:00:00.000","issued","2","11","040","2","26","8","37.77294790225884","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4366477043337","1","5","2021-09-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,"3",,,,
"4","2020-09-09T00:00:00.000","1598395142972","94131","658","14","apartments","1","63","5","2735","8","additions alterations or repairs","7","Inner Sunset","7","2","3000","install new wood support beam, posts, diagonal bracing, & concrete footins at exterior wood deck.","apartments",,"2020-09-09T00:00:00.000","Clarendon","Av","202009093793","2020-09-09T00:00:00.000","filed","2","8","017","2","111","3","37.752422401628436","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.45910121922311","8","5",,,"5","wood frame (5)","wood frame (5)","8",,,,,,,
"8","2020-09-09T00:00:00.000","1598399178446","94124","749","1","manufacturing","10","58","6","5284A","3","otc alterations permit","2","Bayview Hunters Point","10","2","50000","bldg# 418 - soft demo per ab-017. work will be limited to non-structural demolition. non-structural partitions, doors, door frames & plumbing components.","manufacturing","50000","2020-09-09T00:00:00.000","Toland","St","202009093796","2020-09-09T00:00:00.000","filed","1","9","008","1","85","8","37.7422952986362","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39891926409891","0","5",,,"5","wood frame (5)","wood frame (5)","0",,,,,,,
"10","2020-09-09T00:00:00.000","1598371233412","94108","776","21","apartments","5","28857","2","0273","1","otc alterations permit","6","Nob Hill","3","2","21000","at&t proposes to modify and existing facility as follows:· remove and replace 3 existing antennas· remove 3 existing rru's· install 6 new rru's· all other related equipment being placed in existing cabinets","apartments","0","2020-09-09T00:00:00.000","Bush","St","202009093768","2020-09-09T00:00:00.000","filed","6","3","008","6","16","8","37.790260313053174","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41004107773273","61","5",,,"5","wood frame (5)","wood frame (5)","61",,,,,,,
"4","2020-09-09T00:00:00.000","1598342212620","94131","109","41","1 family dwelling","9","63","5","6769","4","otc alterations permit","9","West of Twin Peaks","7","0","16170","replace 7 vinyl  windows. 5 are visible from the street wood w/alum clad. 2 are at rear fibrex windows. no size change u. fact < .32 shgc .25","1 family dwelling","16170","2020-09-09T00:00:00.000","Joost","Av","202009093740","2020-09-09T00:00:00.000","issued","1","8","001B","1","95","8","37.7322113044327","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43778095124202","1","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"8","2020-09-09T00:00:00.000","1598341199020","94134","463","40","1 family dwelling","9","309","6","6244","4","otc alterations permit","9","Visitacion Valley","10","0","9000","replace siding on west side to handie board, siding about 1200 sq ft. not the front facade.","1 family dwelling","12000","2020-09-09T00:00:00.000","Raymond","Av","202009093742","2020-09-09T00:00:00.000","issued","3","9","038","3","75","8","37.714537464374295","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41274689497462","1","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"7","2020-09-09T00:00:00.000","1598372162002","94110","658","20","2 family dwelling","2","28859","7","3611","7","otc alterations permit","3","Mission","9","0","25000","interior demolition, remove drywall throught both buildings due to full remodeling.","2 family dwelling","25000","2020-09-09T00:00:00.000","Shotwell","St","202009093769","2020-09-09T00:00:00.000","issued","2","2","062","2","53","8","37.75782818502435","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41600105424895","2","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"11","2020-09-09T00:00:00.000","159835295639","94117","620","14","2 family dwelling","15","29492","10","1292","8","otc alterations permit","7","Inner Sunset","5","0","75000","remodel 3 bathrooms in kind (basement bath ~5'x8, kids bath ~7'x8'-6\", master bath~ 6'x11'). replace all finishes. no change in layout.","2 family dwelling","75000","2020-09-09T00:00:00.000","Belvedere","St","202009093751","2020-09-10T00:00:00.000","issued","3","11","017","3","114","8","37.761408131831836","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44743843343774","2","5","2021-09-10T00:00:00.000Z","2020-09-10T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"5","2020-09-09T00:00:00.000","1598369515866","94131","1501","22","1 family dwelling","2","63","1","6604","4","otc alterations permit","9","Noe Valley","8","0","295000","main level kitchen remodel in kind. main level powder room remodel in kind. upper level  bath master remodel in kind, upper level guest bath in kind","1 family dwelling","295000","2020-09-09T00:00:00.000","Diamond","St","202009093767","2020-09-09T00:00:00.000","issued","3","5","027","3","84","8","37.745456673409","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4354310222639","1","5","2021-09-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"3","2020-09-09T00:00:00.000","1598416136585","94116","2501","35","1 family dwelling","1","29491","4","2448","5","otc alterations permit","10","Sunset/Parkside","4","2","15000","add storage room & bathroom on ground fl. install new electrical, controls & lighting on ground fl.","1 family dwelling","0","2020-09-09T00:00:00.000","47th","Av","202009093812","2020-09-09T00:00:00.000","filed","2","7","001","2","39","8","37.73970459204803","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.50579129360045","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"9","2020-09-09T00:00:00.000","1598336458558","94105","680","8","office","6","28853","3","3735","2","otc alterations permit","1","Financial District/South Beach","6","0","10000","remove and dispose 1 existing wall mounted sign macys.com","office","10000","2020-09-09T00:00:00.000","Folsom","St","202009093735","2020-09-09T00:00:00.000","issued","14","10","013","14","32","8","37.78462724281155","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39845751657073","0","1","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","1","constr type 1","constr type 1","0",,,,,,,
"5","2020-09-09T00:00:00.000","1598346209094","94131","483","22","2 family dwelling","2","63","1","6612","4","otc alterations permit","9","Noe Valley","8","0","8500","reroofing","2 family dwelling","8500","2020-09-09T00:00:00.000","28th","St","202009093745","2020-09-09T00:00:00.000","issued","2","5","031","2","84","8","37.744790871465426","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43313238997433","2","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"9","2020-09-09T00:00:00.000","1598421164443","94103","785","8","office","12","28853","3","3706","2","otc alterations permit","5","Financial District/South Beach","6","2","25000","barrier removal: to include modification to (e) bldg. elevator machine rooms + supoport spaces. elevator project permitted seperately. construction of non-load bearing partitions. new doors, frames & finishes. accessibility upgrade to basement.","office","0","2020-09-09T00:00:00.000","Market","St","202009093817","2020-09-09T00:00:00.000","filed","19","10","048","19","32","8","37.78579182042428","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.40508088395747","0","1",,,"1","constr type 1","constr type 1","0",,,,,,,
"1","2020-09-09T00:00:00.000","1598423401385","94118","10","11","apartments","11","54","11","1349","9","otc alterations permit","8","Inner Richmond","2","2","1","revision to pa# 201910023306. replacement & 2021 mandate installation in full sprinkler bldg, install new ifp-75 manual pull station, smoke detector, low frequency sounders, horn strobes and monitor modules for water flow and tamper switch.","apartments","0","2020-09-09T00:00:00.000","10th","Av","202009093819","2020-09-09T00:00:00.000","filed","4","6","006","4","4","8","37.78669850608469","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46879969024545","6","5",,,"5","wood frame (5)","wood frame (5)","6","Y",,"0",,,,
"7","2020-09-09T00:00:00.000","1598365186096","94110","3730","2","1 family dwelling","2","28859","7","5660","4","otc alterations permit","9","Bernal Heights","9","0","11000","install 12 squares tpo cap sheet- flat roof-color gray","1 family dwelling","11000","2020-09-09T00:00:00.000","Folsom","St","202009093762","2020-09-09T00:00:00.000","issued","2","2","006","2","83","8","37.73986582209792","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41352961962151","1","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"7","2020-09-09T00:00:00.000","1598397187479","94110","34","2","1 family dwelling","2","28859","7","5712","4","otc alterations permit","9","Bernal Heights","9","2",,"revision to pa# 201808207768. steel frame replaces a simpson strongwall. ll raised floor is replaced with a slab on grade.","1 family dwelling","0","2020-09-09T00:00:00.000","Gladys","St","202009093794","2020-09-09T00:00:00.000","filed","2","2","007","2","61","8","37.73973517349522","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4228964353482","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"1","2020-09-09T00:00:00.000","1598381399239","94123","2390","13","apartments","13","57","11","0929","6","additions alterations or repairs","4","Marina","2","2","300000","addition of 6 new adu units. convert (e) g/f storage/garage into adu, per ordinance 162-17. maher n/a.","apartments",,"2020-09-09T00:00:00.000","Chestnut","St","202009093780","2020-09-09T00:00:00.000","filed","3","6","021","4","17","3","37.800209216960354","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44259249720918","27","5",,,"5","wood frame (5)","wood frame (5)","33",,,"0",,,,
"7","2020-09-09T00:00:00.000","1598402456095","94110","3426","20","2 family dwelling","2","28859","7","3595","7","otc alterations permit","3","Mission","9","2","10000","replace portion (approx. 15ft) of foundation at front bay. no changes to front facade.","2 family dwelling","0","2020-09-09T00:00:00.000","20th","St","202009093799","2020-09-09T00:00:00.000","filed","2","2","076","2","53","8","37.758951153838275","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41751710196395","2","5",,,"5","wood frame (5)","wood frame (5)","2",,,"0",,,,
"9","2020-09-09T00:00:00.000","1598380470411","94107","22","8","residential hotel","6","28856","3","3775","2","otc alterations permit","1","Financial District/South Beach","6","2","1650","1st fl tenant improvement: add 1 and relocate 5 sprinklers to conform with the wall/ ceiling layout of the tenant improvement. ref pa# 201912189908","residential hotel","0","2020-09-09T00:00:00.000","South Park",,"202009093778","2020-09-09T00:00:00.000","filed","3","10","048","3","31","8","37.78230208187778","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39363734953278","46","5",,,"5","wood frame (5)","wood frame (5)","46","Y",,,,,,
"1","2020-09-09T00:00:00.000","1598388512089","94115","2121","30","apartments","13","29490","11","0629","6","additions alterations or repairs","4","Pacific Heights","2","2","25000","modification to (e) unmanned t-mobile telecommunications facility: install 3 new antenna. remove & replace cross arms. relocate antenna radios and pipe mounts to new cross-arms. inst. 3 6x12 hybrid cables, news 6'4\"x10'6\" platform extension. 1 rbs cab and 1 b160 cab.","apartments",,"2020-09-09T00:00:00.000","Webster","St","202009093786","2020-09-09T00:00:00.000","filed","7","6","064","7","102","3","37.79034854845823","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4331324293549","66","3",,,"3","constr type 3","constr type 3","66",,,"101",,,,
"10","2020-09-09T00:00:00.000","159840866804","94109","1144","21","apartments","13","28858","2","0279","1","otc alterations permit","6","Nob Hill","3","2","47023.01","like for like system replacement with upgrade. replace facp, pull stations, smoke/heats, notifications","apartments","0","2020-09-09T00:00:00.000","Larkin","St","202009093804","2020-09-09T00:00:00.000","filed","3","3","012","3","50","8","37.788527586779594","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41831373627939","16","5",,,"5","wood frame (5)","wood frame (5)","16","Y",,,,,,
"9","2020-09-09T00:00:00.000","1598396234052","94102","270","36","residential hotel","7","28852","3","0338","10","otc alterations permit","5","Tenderloin","6","2","14800","37 evacuation plan maps, floors basement through -  floor 10. for fire review only","residential hotel","0","2020-09-09T00:00:00.000","Turk","St","202009093792","2020-09-09T00:00:00.000","filed","10","10","010","10","20","8","37.78313975689563","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41360617977882","86","3",,,"3","constr type 3","constr type 3","86",,,,,,,
"5","2020-09-09T00:00:00.000","1598345422445","94114","4288","22","apartments","2","28862","1","2830","7","otc alterations permit","3","Noe Valley","8","0","15000","50% replacement in kind of exterior stairs @ north west corner of property","apartments","15000","2020-09-09T00:00:00.000","24th","St","202009093744","2020-09-09T00:00:00.000","filed","3","5","025","3","84","8","37.7512862818739","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43826360848415","10","5",,,"5","wood frame (5)","wood frame (5)","10",,,"0",,,,
"3","2020-09-09T00:00:00.000","1598377124034","94122","1862","35","1 family dwelling","1","56","4","2062","5","otc alterations permit","10","Sunset/Parkside","4","0","20000","bathroom remodel like for like upgrade plumbing electric up to code 3 recess light, 2 gfci, replace shower pan, replace fan.","1 family dwelling","20000","2020-09-09T00:00:00.000","26th","Av","202009093774","2020-09-09T00:00:00.000","issued","1","7","010","1","39","8","37.75275234211508","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.48356427058303","1","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"5","2020-09-09T00:00:00.000","1598387247668","94110","3664","20","apartments","8","28859","1","3578","7","otc alterations permit","3","Mission","8","0","1200","repair fire damaged siding 1 breez way east side of bldg and sheetrock  ceiling hole from  sffd 40 sq ft siding. no stud replacement. not visible from street.","apartments","1200","2020-09-09T00:00:00.000","18th","St","202009093784","2020-09-09T00:00:00.000","issued","3","5","023","3","37","8","37.76171983332406","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42522999854344","3","5","2021-01-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","3",,,,,,,
"11","2020-09-09T00:00:00.000","159837892800","94117","133","3","apartments","15","29492","10","1220","8","otc alterations permit","7","Haight Ashbury","5","2","17426.03","installation of a new fire alarm system with facu ifp-75, aes, pull station, water flow, tamper valve, monitor modules, lf horns, horn strobes and heat detector.","apartments","0","2020-09-09T00:00:00.000","Baker","St","202009093776","2020-09-09T00:00:00.000","filed","5","11","002","5","112","8","37.77220109970589","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44098313658077","10","5",,,"5","wood frame (5)","wood frame (5)","10","Y",,,,,,
"4","2020-09-09T00:00:00.000","1598417146188","94116","464","41","1 family dwelling","1","29491","5","2864","5","otc alterations permit","10","West of Twin Peaks","7","2","100000","interior remodel of 2nd fl. kitchen, baths, entry & closets. replacement of existing windows (exterior). dryrot repair. remove & replace existing knob & tube wiring + new lighting. relocate existing subpanel.","1 family dwelling","0","2020-09-09T00:00:00.000","Dewey","Bl","202009093813","2020-09-09T00:00:00.000","filed","2","8","013","2","45","8","37.746411031323454","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46075462693165","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"11","2020-09-09T00:00:00.000","159841995431","94117","37","3",,"15","29492","10","1286","8","additions alterations or repairs","7","Haight Ashbury","5","2",,"lower level, rear addition under existing upper level footprint with partial lowering of slab in area of work. two new windows at addition. replacing four existing windows at rear. replacing existing sliding patio door at rear. see a6.01 for all specs. new restrooms on both levels.",,,"2020-09-09T00:00:00.000","Rivoli","St","202009093815","2020-09-09T00:00:00.000","filed",,"11","030",,"114","3","37.76235183638018","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44857520533004",,,,,,,,,,,,,,,
"9","2020-09-09T00:00:00.000","1598391514002","94107","633","8","office","6","28856","3","3750","2","otc alterations permit","1","Financial District/South Beach","6","2","22400","56 evacuation plan maps for floors basement - roof. for fire review only","office","0","2020-09-09T00:00:00.000","Folsom","St","202009093789","2020-09-09T00:00:00.000","filed","7","10","091","7","32","8","37.78366794516614","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39765939270103",,"1",,,"1","constr type 1","constr type 1",,"Y",,,,,,
"6","2020-09-09T00:00:00.000","1598363201251","94112","714","7","1 family dwelling","9","28861","8","6340","4","otc alterations permit","9","Excelsior","11","0","10000","in kind kitchen remodel replace cabinets, flooring, lighting, hood, countertops. no change to layout. in kind bath remodel replace toilet, vanity, shower, tiling. no change to layout","1 family dwelling","38000","2020-09-09T00:00:00.000","Vienna","St","202009093760","2020-09-09T00:00:00.000","issued","2","1","004","2","90","8","37.71720541780617","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43321407909927","1","5","2021-09-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"8","2020-09-09T00:00:00.000","1598359517023","94124","52","1","vacant lot","10","58","6","4591C","3","additions alterations or repairs","2","Bayview Hunters Point","10","2","5000","fire ug only: install new 8\" underground fire service from curb to inside of new building. building is low rise residential with car stackers. (site permit pa# 201910033486)","apartments",,"2020-09-09T00:00:00.000","Kirkwood","Av","202009093736","2020-09-09T00:00:00.000","filed",,"9","674","4","78","3","37.72727024083075","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.36970847618583",,"1",,,,,"constr type 1","77","Y",,,,,,
"2","2020-09-09T00:00:00.000","1598354102890","94121","498","29","2 family dwelling","11","55","9","1526","9","otc alterations permit","8","Outer Richmond","1","0","40000","remove and replace stucco front and side of building","2 family dwelling","40000","2020-09-09T00:00:00.000","19th","Av","202009093753","2020-09-09T00:00:00.000","issued","2","4","018","2","5","8","37.77861371506641","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.47791198677886","2","5","2021-09-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"5","2020-09-09T00:00:00.000","1598386227277","94131","15","22",,"2","63","1","7517","4","otc alterations permit","9","Noe Valley","8","2",,"replace bathroom, showe area only, convert bathtub to be a shower, replacea new exhaust fan. new lighting shall comply with cec 150.0(k)5. no new wall & no existing wall relocations.",,,"2020-09-09T00:00:00.000","Red Rock","Wy","202009093785","2020-09-09T00:00:00.000","filed",,"5","420",,"57","8","37.74648822010029","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44095049980375",,,,,,,,,,,"312",,,"N",
"1","2020-09-09T00:00:00.000","159841196600","94118","68","11","apartments","11","54","11","1354","9","otc alterations permit","8","Inner Richmond","2","2","20000","reconfigure front entries to be 68 & 70 5th ave. create new portico with post supports. new footing + framing. replace front windows to unit 70.","apartments","0","2020-09-09T00:00:00.000","05th","Av","202009093807","2020-09-09T00:00:00.000","filed","3","6","009","3","4","8","37.78742930803397","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46333964425266","5","5",,,"5","wood frame (5)","wood frame (5)","5",,,,,,,
"1","2020-09-09T00:00:00.000","1598398478362","94115","2285","30","apartments","13","29490","11","0581","6","otc alterations permit","4","Pacific Heights","2","2","30000","#4: like for like turnover renovation of apartment repair/replace existing plumbing & electrical. new kitchen cabinets, counters, paint, flooring.","apartments","0","2020-09-09T00:00:00.000","Broadway",,"202009093795","2020-09-09T00:00:00.000","filed","3","6","013B","3","102","8","37.79406168706868","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4345757199333","6","5",,,"5","wood frame (5)","wood frame (5)","6",,,"0",,,,
"1","2020-09-09T00:00:00.000","159839072213","94123","2842","13","2 family dwelling","13","57","11","0503","6","otc alterations permit","4","Marina","2","0","6000","4th floor patio: water damage. water intrusion, replace dry rot & tile in-kind. not visible from street.","2 family dwelling","10000","2020-09-09T00:00:00.000","Franklin","St","202009093788","2020-09-10T00:00:00.000","issued","4","6","015","4","15","8","37.800781942923955","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42580454221576","2","5","2021-03-10T00:00:00.000Z","2020-09-10T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"1","2020-09-09T00:00:00.000","1598344373846","94123","250","13","2 family dwelling","13","57","11","0462A","6","otc alterations permit","4","Marina","2","0","12800","reroofing","2 family dwelling","12800","2020-09-09T00:00:00.000","Mallorca","Wy","202009093743","2020-09-09T00:00:00.000","issued","3","6","030","3","17","8","37.80324797516212","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43884735868926","2","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
"2","2020-09-09T00:00:00.000","159841891142","94118","2740","18","apartments","11","54","9","1167","9","otc alterations permit","8","Lone Mountain/USF","1","2","21150","installation 61 fire sprinklers throughout the building per nfpa 13r & 14 according to pa# 201511122441 (trench & sidewalk repair by sep permit)","2 family dwelling","0","2020-09-09T00:00:00.000","Mcallister","St","202009093808","2020-09-09T00:00:00.000","filed","2","4","010","4","12","8","37.7756806797121","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.45719157396648","1","5",,,"5","wood frame (5)","wood frame (5)","2",,,,,,,
"7","2020-09-09T00:00:00.000","1598366185988","94110","198","2","1 family dwelling","10","28859","7","5656","4","otc alterations permit","9","Bernal Heights","9","0","10100","replacement of 9 windows and sliding door. existing and proposed aluminum windows.","1 family dwelling","10100","2020-09-09T00:00:00.000","Bradford","St","202009093763","2020-09-09T00:00:00.000","issued","2","2","030","2","83","8","37.739855244692386","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.40984838523957","1","5","2021-03-09T00:00:00.000Z","2020-09-09T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"1","2020-09-09T00:00:00.000","1598412377549","94118","70","11","apartments","11","54","11","1354","9","otc alterations permit","8","Inner Richmond","2","2","20000","reconfigure front entries to be 68 & 70 5th ave. create new portico with post supports. new footing + framing. replace front windows to unit 70.","apartments","0","2020-09-09T00:00:00.000","05th","Av","202009093807","2020-09-09T00:00:00.000","filed","3","6","009","3","4","8","37.78742930803397","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46333964425266","5","5",,,"5","wood frame (5)","wood frame (5)","5",,,,,,,
"9","2020-09-09T00:00:00.000","1598360475983","94102","220","36","residential hotel","7","28852","3","0345","10","otc alterations permit","5","Tenderloin","6","2","25000","mod to an (e) unmanned telecom facility: rem ant mounts & inst 10 n ant mnts. rem & rep frp enclos. relo 3 air32 ant, inst 3 apxvaar24 ant & air6449 ant and 1 air32 ant. inst 3 r449 and r4415 radios. rmv cab & inst 6160 cab & b160 bat cab. rem tmas. install 3 6x12 hybr cble.","residential hotel","0","2020-09-09T00:00:00.000","Golden Gate","Av","202009093759","2020-09-09T00:00:00.000","filed","9","10","031","9","20","8","37.78209948848647","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4142726325983","174","5",,,"5","wood frame (5)","wood frame (5)","174",,,,,,,
"7","2020-09-09T00:00:00.000","1598333194937","94134","524","25",,"10","309","7","6050","3","additions alterations or repairs","2","Portola","9","2",,"add new unit per ordinance 162-16 @ 1st floor. add 2 bedroom, 2 full bath and great room.",,,"2020-09-09T00:00:00.000","Girard","St","202009093732","2020-09-09T00:00:00.000","filed","2","2","002","2","91","3","37.7257244058412","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.40424128878423","2",,,,,,,"3",,,,,,,
"4","2020-09-10T00:00:00.000","1598486142973","94131","660","14","apartments","1","63","5","2735","8","additions alterations or repairs","7","Inner Sunset","7","2","3000","install new wood support beam, posts, diagonal bracing, & concrete footins at exterior wood deck.","apartments",,"2020-09-09T00:00:00.000","Clarendon","Av","202009103873","2020-09-10T00:00:00.000","filed","2","8","018","2","111","3","37.752369670165926","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.45903614249113","8","5",,,"5","wood frame (5)","wood frame (5)","8",,,,,,,
"5","2020-09-09T00:00:00.000","1598413161445","94114","458","5","1 family dwelling","2","28862","1","3604","7","otc alterations permit","3","Castro/Upper Market","8","2","25000","reconstruct front porch & stairs.","1 family dwelling","0","2020-09-09T00:00:00.000","Liberty","St","202009093809","2020-09-09T00:00:00.000","filed","2","5","081","2","52","8","37.75759820742565","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43141216038418","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
